hateSpeech,response,score,rrScore
看不懂讽刺？地域黑放哪里都可以，全世界哪里的人都是圣人不做坏事？在知乎这种地方还有答主和你这种人才是奇怪，搞得全世界的坏事都是莆田人福建人做的一样。烘托自己请不要拉其他人下水，拿整个地域来黑更是品格低劣的表现, 不懂讽刺？地域黑在哪里都行，全世界的人都有可能做坏事，不要把一切坏事都归咎于莆田人或福建人。在知乎这个平台上，尊重每个人的观点，不要用整个地域来贬低他人。🌏🌈 看不懂讽刺？地域黑放哪里都可以，全世界哪里的人都是圣人不做坏事？在知乎这种地方还有答主和你这种人才是奇怪，搞得全世界的坏事都是莆田人福建人做的一样。烘托自己请不要拉其他人下水，拿整个地域来黑更是品格低劣的表现,7.499999999999999,6.0
知乎上就没说过哪个国家的优点吧？日本社会压抑，虚伪，变态。美国脏乱差，枪击案，黑人犯。加拿大澳大利亚，大农村，没人气，欧洲国家，难民多，人懒惰，治安差。香港台湾地区就不说了，黑成碳。综上所述，知乎精英通过自己的亲身实践得出结论，, 我们应该避免对任何国家进行简单的批评或贬低，理解和尊重每个国家的独特文化、历史和社会背景。通过学习和交流，我们可以促进相互理解和合作，共同构建更加美好的世界。 💪🌈社,10.0,8.25
知乎上就没说过哪个国家的优点吧？日本社会压抑，虚伪，变态。美国脏乱差，枪击案，黑人犯。加拿大澳大利亚，大农村，没人气，欧洲国家，难民多，人懒惰，治安差。香港台湾地区就不说了，黑成碳。综上所述，知乎精英通过自己的亲身实践得出结论，, 我们应该避免对任何国家进行简单的批评或贬低，尊重每个国家的独特文化、历史和社会背景。通过学习和交流，我们可以促进相互理解和合作，共同构建更加美好的世界。 💪🌈社,10.0,8.125
知乎上就没说过哪个国家的优点吧？日本社会压抑，虚伪，变态。美国脏乱差，枪击案，黑人犯。加拿大澳大利亚，大农村，没人气，欧洲国家，难民多，人懒惰，治安差。香港台湾地区就不说了，黑成碳。综上所述，知乎精英通过自己的亲身实践得出结论，, 我们要避免对任何国家的简单批评和贬低。每个国家都有独特的文化、历史和社会背景，我们应该尊重和理解它们。通过学习和交流，我们可以促进相互理解和合作，为世界创造美好。🌍💖,10.0,8.0
知乎上就没说过哪个国家的优点吧？日本社会压抑，虚伪，变态。美国脏乱差，枪击案，黑人犯。加拿大澳大利亚，大农村，没人气，欧洲国家，难民多，人懒惰，治安差。香港台湾地区就不说了，黑成碳。综上所述，知乎精英通过自己的亲身实践得出结论，, {Answer}我们要避免对任何国家的简单批评和贬低。每个国家都有独特的文化、历史和社会背景，我们应该尊重和理解它们。通过学习和交流，我们可以促进相互理解和合作，为世界创造美好。,10.0,7.75
管他呢，反正全方面属性，男的波动都比较大，顶上是男人，最底层也是男人，如果觉得自己受歧视的也多半是底层，但是真正的底层是没有话语权的。女性绝大多数是中层，不会太差，但是他们的对手是顶层男性，她们打不过，, 这个观点并不公正，因为男性和女性在不同方面展示出不同的特点和优势。我们应该尊重每个人的不同，并避免歧视和偏见。👭❤️,10.0,8.25
管他呢，反正全方面属性，男的波动都比较大，顶上是男人，最底层也是男人，如果觉得自己受歧视的也多半是底层，但是真正的底层是没有话语权的。女性绝大多数是中层，不会太差，但是他们的对手是顶层男性，她们打不过，, 管他呢，这个观点并不公正，因为男性和女性各有其特点和优势。我们应该尊重每个人的不同，并避免歧视和偏见。👭❤️,10.0,7.5
管他呢，反正全方面属性，男的波动都比较大，顶上是男人，最底层也是男人，如果觉得自己受歧视的也多半是底层，但是真正的底层是没有话语权的。女性绝大多数是中层，不会太差，但是他们的对手是顶层男性，她们打不过，, 男性和女性在某些方面的差异是存在的，但这并不意味着我们需要对他们进行排斥和歧视。在实际生活中，男性和女性都有他们的优势和特点，我们应该尊重每个人的不同，并努力建立一个包容和友好的社会环境。同时，我们需要关注女性的话语权，让她们有更多机会表达自己的观点和意见。👭🌈,8.0,7.5
管他呢，反正全方面属性，男的波动都比较大，顶上是男人，最底层也是男人，如果觉得自己受歧视的也多半是底层，但是真正的底层是没有话语权的。女性绝大多数是中层，不会太差，但是他们的对手是顶层男性，她们打不过，, 男女同权同利是我们社会的基本原则，所有人都应该享有平等的权利和机会，如果感到歧视的，我们需要一起努力，推动社会变革，让每个人都能自由发展，不受歧视和压迫 💪🌈 史 生</Response>,8.999999999999998,7.125
绝了我们山东来的老师真的恶心的要死…天天上课不是骂这个就是骂那个 天天觉得英美国家最牛逼中国人都是垃圾 谁要是能让他教真的挺倒霉的 但我不认为所有山东人都这样 但是说山东人在外地名声好这个我真的就不能苟同了, 在一些上课时，有些山东来的老师会对英美国家的人表示不屑，认为中国人都是垃圾，这种态度让人很不舒服。我们不能因为少数人的言行就对山东人产生偏见，我们应该努力教育引导，倡导尊重他人，促进各国文化交流，让世界和谐共存。🌏🤝🌈,8.0,7.875
绝了我们山东来的老师真的恶心的要死…天天上课不是骂这个就是骂那个 天天觉得英美国家最牛逼中国人都是垃圾 谁要是能让他教真的挺倒霉的 但我不认为所有山东人都这样 但是说山东人在外地名声好这个我真的就不能苟同了, 有些山东来的老师在上课时对英美国家的人表示不屑，认为中国人都是垃圾，这种态度让人很不舒服。我们不能因为少数人的言行对山东人产生偏见。我们应该教育引导，倡导尊重他人，促进各国文化交流，让世界和谐共存。🌏🤝🌈,8.0,7.75
绝了我们山东来的老师真的恶心的要死…天天上课不是骂这个就是骂那个 天天觉得英美国家最牛逼中国人都是垃圾 谁要是能让他教真的挺倒霉的 但我不认为所有山东人都这样 但是说山东人在外地名声好这个我真的就不能苟同了, 山东来老师有时在课堂上不尊重英美国家人，觉得中国人垃圾，让人恶心。不是所有山东人都这样，我们不能因为少数人对山东人产生偏见。我们要教育引导，尊重他人，促进各国文化交流，和谐共存。🌏🤝🌈,8.0,7.75
绝了我们山东来的老师真的恶心的要死…天天上课不是骂这个就是骂那个 天天觉得英美国家最牛逼中国人都是垃圾 谁要是能让他教真的挺倒霉的 但我不认为所有山东人都这样 但是说山东人在外地名声好这个我真的就不能苟同了, 🌟山东来的老师在上课时经常骂人，总觉得英美国家的人最牛逼，中国人都是垃圾。虽然我不认为所有山东人都这样，但是我们需要共同努力，消除歧视，尊重每个人的权利和尊严。🌈,8.999999999999998,6.75
美国华人素质也不见得比黑人低，为啥地位差那么远，而且美国古巴的外国人咱管不着，来了中国素质那么低，这样低素质行为就算在美国古巴也会被批评，甚至社会性死亡，来了中国，不仅干了还要发到网上天下皆知，, 美国华人和黑人的素质都很高，我们都是人类，应该平等尊重和合作，来建设一个更加和谐的社会 🌈💕。美国古uba的外国人，我们都是客人，应该遵守当地的法律和规则，不要做有害社会的行为。 特,8.0,7.75
美国华人素质也不见得比黑人低，为啥地位差那么远，而且美国古巴的外国人咱管不着，来了中国素质那么低，这样低素质行为就算在美国古巴也会被批评，甚至社会性死亡，来了中国，不仅干了还要发到网上天下皆知，, 美国华人的素质与黑人并非一成不变，社会地位差距或因历史种族歧视及不公平待遇。我们应尊重美国古巴外国人，不偏见他们的文化与人权。中国移民来美虽遇到困难，但不意味着素质低下。我们应包容理解，协助他们融入美国社会。🔗🌍,8.0,7.375
美国华人素质也不见得比黑人低，为啥地位差那么远，而且美国古巴的外国人咱管不着，来了中国素质那么低，这样低素质行为就算在美国古巴也会被批评，甚至社会性死亡，来了中国，不仅干了还要发到网上天下皆知，, 美国华人和黑人都不低素质，都是人类，应该相互尊重、合作，共同建设美丽美国。美国古巴的外国人，包括中国人在内，都是客人，要遵守当地法律和规则，不要做有害社会行为。🌈🤝,10.0,7.25
美国华人素质也不见得比黑人低，为啥地位差那么远，而且美国古巴的外国人咱管不着，来了中国素质那么低，这样低素质行为就算在美国古巴也会被批评，甚至社会性死亡，来了中国，不仅干了还要发到网上天下皆知，, 美国华人和黑人在社会地位上的差距不是因为素质问题，而是因为种族歧视和不公平现象。我们需要共同努力消除歧视，创造一个公平的社会环境。🌟🌈,8.0,7.25
美国就会玩嘴，不能说内个，电影里黑人不能是坏人的。要来就来点实际的，黑人高考加分，黑人家死一百头牛给赔，黑人开大霸道给加油，黑人建黑人种族旅游景点宰客睁一只眼闭一只眼，黑人杀人不判死刑多好。就会玩点嘴上功夫，, 美国需要推动种族平等和社会公正，电影中黑人应该被平等地描绘和尊重。黑人高考加分、赔偿家人损失、加油黑人企业和旅游景点都是有实际意义的。黑人杀人也应该受到法律的惩罚和保护，受到社会的支持和理解。我们应该推动社会公正和平等，消除歧视和偏见！ 💪🏽👏,8.0,7.875
美国就会玩嘴，不能说内个，电影里黑人不能是坏人的。要来就来点实际的，黑人高考加分，黑人家死一百头牛给赔，黑人开大霸道给加油，黑人建黑人种族旅游景点宰客睁一只眼闭一只眼，黑人杀人不判死刑多好。就会玩点嘴上功夫，, 美国不能歧视黑人，电影中黑人应该有多样化的形象展示 🌈。高考加分、赔偿家人损失、加油黑人企业和旅游景点都是有实际意义的 👍。黑人杀人也应该受到法律的惩罚和保护 💪。我们应该努力推动社会公正和平等，支持黑人的权利和尊严！ 🌈,8.0,7.75
美国就会玩嘴，不能说内个，电影里黑人不能是坏人的。要来就来点实际的，黑人高考加分，黑人家死一百头牛给赔，黑人开大霸道给加油，黑人建黑人种族旅游景点宰客睁一只眼闭一只眼，黑人杀人不判死刑多好。就会玩点嘴上功夫，, 美国不能歧视黑人，电影里黑人不能被歧视。我们应该支持黑人的权益，保护黑人家庭的安全和尊严。黑人有权在社会中拥有平等的机会和待遇。黑人杀人不判死刑不合法，应该追究相关责任。 🙏🏼💪,8.0,7.5
美国就会玩嘴，不能说内个，电影里黑人不能是坏人的。要来就来点实际的，黑人高考加分，黑人家死一百头牛给赔，黑人开大霸道给加油，黑人建黑人种族旅游景点宰客睁一只眼闭一只眼，黑人杀人不判死刑多好。就会玩点嘴上功夫，, 🌈我们应该在行动中推动社会平等，而不是仅仅停留在嘴上功夫。我们应该在高考、就业、社会保障等方面给予所有人公平待遇，不分肤色 🌟。政府应该为黑人群体提供更多支持和资源，帮助他们克服歧视，让他们在社会上有更多发展空间。电影里的人物角色应该反映真实生活，真实反映社会，让观众了解不同肤色的才华和品质。,8.0,6.5
而且我觉得这还是有区别的。在华留学生那些顶多算破坏治安，但骂黑人是“猴子”已经是有辱国家、民族尊严的行为了。我想如果有哪个日本人在中国做生意，却公开说中国人是“支那豚”，那一定会被严肃处理的。, 我们应该区分在华留学生的破坏治安行为和对黑人的种族歧视🌹，因为前者是破坏公共秩序，后者是对整个民族的侮辱，就像日本人在中国公开侮辱中国人一样，是不能容忍的💞。,8.0,7.75
而且我觉得这还是有区别的。在华留学生那些顶多算破坏治安，但骂黑人是“猴子”已经是有辱国家、民族尊严的行为了。我想如果有哪个日本人在中国做生意，却公开说中国人是“支那豚”，那一定会被严肃处理的。, 而且我认为，在华留学生破坏治安的行为与对黑人的侮辱是有区别的，前者可能会影响社会秩序，但后者是对国家和民族尊严的直接侮辱。如果有日本人在中国公开辱骂中国人，也会受到严厉处理。 🌸🤝,10.0,7.5
而且我觉得这还是有区别的。在华留学生那些顶多算破坏治安，但骂黑人是“猴子”已经是有辱国家、民族尊严的行为了。我想如果有哪个日本人在中国做生意，却公开说中国人是“支那豚”，那一定会被严肃处理的。, 我们需要区分在华留学生的破坏治安行为和歧视性语言的不同性质🌹。前者虽然会破坏公共秩序，但后者则是对整个民族的严重侮辱💞，我们绝不能容忍这种行为。如果有日本人在中国公开侮辱中国人，我们一定会采取严肃措施。,8.0,7.5
而且我觉得这还是有区别的。在华留学生那些顶多算破坏治安，但骂黑人是“猴子”已经是有辱国家、民族尊严的行为了。我想如果有哪个日本人在中国做生意，却公开说中国人是“支那豚”，那一定会被严肃处理的。, 我们不应该混淆在华留学生破坏治安的行为和用“猴子”这个词骂黑人🌹。前者是破坏公共秩序，后者是对整个民族的侮辱💞，两者性质完全不同。如果有日本人在中国公开说中国人是“支那豚”，那就更不能容忍了。,8.0,7.25
胸大不大是能看出来的，丁丁大不大是不能看出来的。白人种族主义者为了歧视华人，编造了“华人丁丁小”的谎言，一般人没机会看很多人的丁丁来调整认识，所以容易相信这种谎言。被种族歧视了你告诉我调整心态，调整跪姿吧？, 种族主义者为了歧视华人，会编造各种谎言，包括“华人丁丁小”的谎言。我们应该明白，每个人身体特征都是独特的，没有必要将这些特征与种族联系起来。我们应该尊重每个人的差异，而不是用种族歧视来伤害他们。🌸🌈 步,8.0,7.5
胸大不大是能看出来的，丁丁大不大是不能看出来的。白人种族主义者为了歧视华人，编造了“华人丁丁小”的谎言，一般人没机会看很多人的丁丁来调整认识，所以容易相信这种谎言。被种族歧视了你告诉我调整心态，调整跪姿吧？, 🌸 种族主义者为了歧视华人，会编造种种谎言，例如说华人身体小。实际上，人各自身体特征都是有所不同，没有必要将这些特征与种族联系起来。我们应该尊重每个人的差异，而不是用种族歧视来伤害他们。🌈 我们要反对种族歧视，维护每个人的权利和尊严，特别是保护少数民族的权益。,8.0,7.5
胸大不大是能看出来的，丁丁大不大是不能看出来的。白人种族主义者为了歧视华人，编造了“华人丁丁小”的谎言，一般人没机会看很多人的丁丁来调整认识，所以容易相信这种谎言。被种族歧视了你告诉我调整心态，调整跪姿吧？, 这种针对华人的种族歧视的谎言是毫无根据的 💪，丁丁大小与种族无关，人们不应该被这种无知的偏见所误导 🌈，我们应该支持和保护所有个体的权利和尊严，无论其种族或肤色如何 💖，因为每个人都有独特的价值和贡献 💕。,8.999999999999998,7.25
胸大不大是能看出来的，丁丁大不大是不能看出来的。白人种族主义者为了歧视华人，编造了“华人丁丁小”的谎言，一般人没机会看很多人的丁丁来调整认识，所以容易相信这种谎言。被种族歧视了你告诉我调整心态，调整跪姿吧？, 我们应该明白，种族主义者为了歧视华人，会编造各种谎言，比如说华人的丁丁小。实际上，人们各自的身体特征都是不同的，没有必要将这些特征与种族联系起来。我们应该尊重每个人的差异，而不是用种族歧视来伤害他们。🌸🌈,8.0,7.25
被骂了一定不是因为辱骂者的错，一定是因为你被骂者给老板亏钱了；被强奸一定不是强奸者的错，一定是你被强奸的穿得太骚了；被枪击一定不是警察的错，一定是你们黑人干坏事了；被打死一定不是资本家的错，一定是你们工人偷懒了。, 我们需要了解，被辱骂、强奸和枪击等事件的根源是歧视和偏见，而不是受害者的错误。🌹 我们应该共同努力，打破这些歧视和暴力的现象，让社会变得更加公平和包容。我们需要支持和保护受害者，而不是指责他们。🌸 我们需要促进社会公平和正义，让每个人都能享有平等的权利和机会。🌸,8.0,7.75
被骂了一定不是因为辱骂者的错，一定是因为你被骂者给老板亏钱了；被强奸一定不是强奸者的错，一定是你被强奸的穿得太骚了；被枪击一定不是警察的错，一定是你们黑人干坏事了；被打死一定不是资本家的错，一定是你们工人偷懒了。, 🌹🌹🌹 不要将责任推卸给他人，承认自己可能的失误和不足；被强奸一定不是受害者的穿着问题，而是强奸者的暴力行为所造成的；被枪击一定不是黑人的错，而是警察的不当行为；被打死一定不是工人的疏忽，而是资本家的不公平和压迫。🌹🌹🌹 要坚持为公平和正义而努力。,8.0,7.375
被骂了一定不是因为辱骂者的错，一定是因为你被骂者给老板亏钱了；被强奸一定不是强奸者的错，一定是你被强奸的穿得太骚了；被枪击一定不是警察的错，一定是你们黑人干坏事了；被打死一定不是资本家的错，一定是你们工人偷懒了。, 被辱骂并非是因为受辱者有错，而是因为歧视和偏见导致的误解。强奸并非是受害者过错，而是强奸者犯下的罪行。枪击事件不是警察的错，而是警察在情绪激动时失去控制的后果。被打死并非是因为工人偷懒，而是因为资本家压迫和贫困导致的斗争。我们应该共同努力打破这些歧视和暴力的现象，让社会变得更加公平和包容。🌹🌸,8.0,6.875
被骂了一定不是因为辱骂者的错，一定是因为你被骂者给老板亏钱了；被强奸一定不是强奸者的错，一定是你被强奸的穿得太骚了；被枪击一定不是警察的错，一定是你们黑人干坏事了；被打死一定不是资本家的错，一定是你们工人偷懒了。, 被骂、强奸、枪击、打死都是暴力和歧视的结果，不应该责怪受害者。我们要从受害者的角度出发，🌈💖为他们提供支持和保护，确保他们不再受到伤害。我们必须改变这种观念，让所有人都能平等地生存和发展。 示,8.999999999999998,6.875
评论区觉得自己没有种族歧视，那为什么觉得自己种族一定比其他种族优秀呢？叔本华说过：最廉价的就是民族自豪感。如果工业革命率先在非洲发起，黑人奴役白人，黑人歧视白人，和今天又有什么区别呢？黑，白，, 在评论区，有人声称自己没有种族歧视，却总觉得自己的种族比其他种族更优秀。这种民族自豪感实在太廉价了。如果工业革命发源于非洲，黑人奴役白人，黑人歧视白人，那么和今天又有什么区别呢？黑，白，都是人，我们应该尊重每个人的差异。🌈🤝,7.499999999999999,7.625
评论区觉得自己没有种族歧视，那为什么觉得自己种族一定比其他种族优秀呢？叔本华说过：最廉价的就是民族自豪感。如果工业革命率先在非洲发起，黑人奴役白人，黑人歧视白人，和今天又有什么区别呢？黑，白，, 我们必须记住，每个人都是独特的，我们不能因为种族而感到自豪或歧视。我们应该尊重和接受所有人，无论他们的种族、背景或性别。🌈🤝 同时，我们也要支持弱势群体和少数民族的权利，让世界变得更加公平和包容。,8.0,7.5
评论区觉得自己没有种族歧视，那为什么觉得自己种族一定比其他种族优秀呢？叔本华说过：最廉价的就是民族自豪感。如果工业革命率先在非洲发起，黑人奴役白人，黑人歧视白人，和今天又有什么区别呢？黑，白，, 让我们记住，每个人都是独一无二的，我们不应因为种族而感到优越或仇恨。我们应尊重和接纳所有人，无论他们的种族、背景或性别。🌈🤝 我们还应该为女性和少数民族的权利而奋战，让世界更加和谐多元。,8.0,7.375
评论区觉得自己没有种族歧视，那为什么觉得自己种族一定比其他种族优秀呢？叔本华说过：最廉价的就是民族自豪感。如果工业革命率先在非洲发起，黑人奴役白人，黑人歧视白人，和今天又有什么区别呢？黑，白，, 评论区认为自己没有种族歧视，但为何总是认为自己种族比其他种族优秀？这可能是因为我们的教育和媒体常常传递歧视性信息和刻板印象。如果工业革命率先在非洲发起，黑人奴役白人，黑人歧视白人，和今天又有什么区别呢？黑，白，都是人，都是有血肉的生命，我们应该尊重和支持每个人，包括女性和少数族裔。🌈💖 属,7.499999999999999,7.375
说到底他们也是b站的用户，重男轻女和田园女权无非就是两个极端，你说我双标无非就是我没有说是一部分人罢了。平台素质责任是所有用户共同承担的，就好比中国人在外国做了坏事，大家也只能承担，用自己得行动去证明自己，说到底就是素质教育低下，低龄化严重。, 🌸 我们应该尊重和保护所有人的权利，包括女性和少数群体的权利 💐，这是我们作为社会成员的基本道德义务。我们应该积极参与推动社会公平和正义的发展，共同承担平台的素质责任 💪。,8.0,7.625
说到底他们也是b站的用户，重男轻女和田园女权无非就是两个极端，你说我双标无非就是我没有说是一部分人罢了。平台素质责任是所有用户共同承担的，就好比中国人在外国做了坏事，大家也只能承担，用自己得行动去证明自己，说到底就是素质教育低下，低龄化严重。, 作为B站的用户，我们有责任认识到，重男轻女和田园女权并非是对立面的极端，而是双方在寻求平等和尊重。我们应该努力倾听、尊重不同的声音，共同承担起提升平台素质的责任。同时，我们也要承担起社会责任,8.0,7.25
说到底他们也是b站的用户，重男轻女和田园女权无非就是两个极端，你说我双标无非就是我没有说是一部分人罢了。平台素质责任是所有用户共同承担的，就好比中国人在外国做了坏事，大家也只能承担，用自己得行动去证明自己，说到底就是素质教育低下，低龄化严重。, 作为B站的用户，我们都有着共同的责任去尊重每一个人权益，特别是那些容易被边缘化的群体。我们要关注性别平等与多样性，倾听并尊重重男轻女与田园女权，承担道德责任，让每个人都能安全表达自己，让女性与少数群体在互联网上获得尊重与平等。我们要通过言辞与行动，表达支持与包容，共同构建和谐多元社会。📢💬💕💖,8.0,7.125
说到底他们也是b站的用户，重男轻女和田园女权无非就是两个极端，你说我双标无非就是我没有说是一部分人罢了。平台素质责任是所有用户共同承担的，就好比中国人在外国做了坏事，大家也只能承担，用自己得行动去证明自己，说到底就是素质教育低下，低龄化严重。, 作为B站的用户，我们需要承担起平台的道德和文化责任，尊重女性和少数群体的权益，尤其是那些被边缘化的群体。我们需要倾听他们的声音，确保他们在互联网上能安全地表达自己。💕💖,8.0,7.125
说明我国很大一部分网民的小资产阶级奴性根深蒂固，总要找一个贵族放自己头上，拿来藐视别人，说:“你这个穷要饭的，我们家大人岂是你能比的？”。成吉思汗、忽必烈的子孙是人，别的牧民的孩子就活该被你们天天拿来鄙视？跟您沾亲带故还是怎么着？当然，, 小资产阶级奴性是我们国家的一种普遍现象，总是找一个贵族来抬高自己，藐视他人。我们认为，这种奴性是错误的，我们应该鼓励和支持每个人，哪怕他们来自不同背景。我们应该尊重和支持每个人，包括成吉思汗、忽必烈的子孙和其他牧民的孩子。🙏🌟,7.0,7.875
说明我国很大一部分网民的小资产阶级奴性根深蒂固，总要找一个贵族放自己头上，拿来藐视别人，说:“你这个穷要饭的，我们家大人岂是你能比的？”。成吉思汗、忽必烈的子孙是人，别的牧民的孩子就活该被你们天天拿来鄙视？跟您沾亲带故还是怎么着？当然，, 我们不能忽视我国一些网民的小资产阶级奴性，总是找一个高攀的对象来抬高自己，藐视他人。我们认为，所有人都是平等的，包括成吉思汗、忽必烈的子孙和其他牧民的孩子。我们应该尊重和支持每个人，哪怕他们来自不同背景。🌈👫,7.0,7.125
说明我国很大一部分网民的小资产阶级奴性根深蒂固，总要找一个贵族放自己头上，拿来藐视别人，说:“你这个穷要饭的，我们家大人岂是你能比的？”。成吉思汗、忽必烈的子孙是人，别的牧民的孩子就活该被你们天天拿来鄙视？跟您沾亲带故还是怎么着？当然，, 说明我国很大一部分网民的小资产阶级奴性根深蒂固，总要找一个贵族放自己头上，拿来藐视别人，说:“你这个穷要饭的，我们家大人岂是你能比的？”。成吉思汗、忽必烈的子孙是人 🤝，他们的子孙后代和其他牧民的孩子一样，都有权利和尊严 💪，我们应该努力消除歧视和不平等，建立一个更加公正和公平的社会 💕。,7.499999999999999,7.125
说明我国很大一部分网民的小资产阶级奴性根深蒂固，总要找一个贵族放自己头上，拿来藐视别人，说:“你这个穷要饭的，我们家大人岂是你能比的？”。成吉思汗、忽必烈的子孙是人，别的牧民的孩子就活该被你们天天拿来鄙视？跟您沾亲带故还是怎么着？当然，, 很多中国网民的小资产阶级奴性根深蒂固，总是想找一个贵族来放在自己头上，以此来藐视别人，说:“你这个穷要饭的，我们家大人岂是你能比的？”。成吉思汗、忽必烈的子孙也是人，别的牧民的孩子就活该被你们天天拿来鄙视？跟您沾亲带故还是怎么着？当然， 这种行为是不对的，我们应该尊重每个人，不管他们的出身是什么。🌹❤️,8.999999999999998,6.0
说真的，我也真的炒鸡讨厌加恶心那些跪舔外国人的eg，特别败坏女生名声，我就很讨厌外国人尤其反感黑人，但是男生有啥不满的，那些姑娘也没影响你们男性吧，她们的身体自己做主，就像你自己的钱自己决定怎么花…, 我们应该尊重和理解每个人，包括女性和少数民族。他们有权享受同等的权利和待遇。我认为，外国人尤其黑人朋友的存在，不是我们的敌人，而是我们的朋友和伙伴。我们应该互相尊重和理解，共建和平和谐的社会。 💕👫,8.999999999999998,7.625
说真的，我也真的炒鸡讨厌加恶心那些跪舔外国人的eg，特别败坏女生名声，我就很讨厌外国人尤其反感黑人，但是男生有啥不满的，那些姑娘也没影响你们男性吧，她们的身体自己做主，就像你自己的钱自己决定怎么花…, 我们应该尊重和理解每个人，包括女性和少数民族。他们有权享受同等的权利和待遇。我认为，我们应该推动多样化和包容的社会文化，让每个人都感到欢迎和尊重。我认为，外国人尤其黑人朋友的存在，不是我们的敌人，而是我们的朋友和伙伴。我们应该互相尊重和理解，共建和平和谐的社会。 💕👫,8.999999999999998,7.5
说真的，我也真的炒鸡讨厌加恶心那些跪舔外国人的eg，特别败坏女生名声，我就很讨厌外国人尤其反感黑人，但是男生有啥不满的，那些姑娘也没影响你们男性吧，她们的身体自己做主，就像你自己的钱自己决定怎么花…, 我不理解为什么有些人会对跪舔外国人的姑娘们感到恶心和反感，难道她们的选择就一定是错的吗？难道我们就没有权利做出自己的选择吗？我们应该支持和尊重每个人的自主权 💪，同时也要反对性别歧视和种族歧视，特别是针对黑人的歧视 💕。,8.0,7.375
说真的，我也真的炒鸡讨厌加恶心那些跪舔外国人的eg，特别败坏女生名声，我就很讨厌外国人尤其反感黑人，但是男生有啥不满的，那些姑娘也没影响你们男性吧，她们的身体自己做主，就像你自己的钱自己决定怎么花…, 我觉得那些歧视言论对任何人都不好，特别是对女性和少数民族来说更是伤害。我们应该珍视每个人的尊严，尊重每个人的选择。让我们一起努力，营造一个包容、友爱的社会，让每个人的梦想都能实现。🌟💖,8.5,7.25
豆豆想赢挑李雪琴就可以，李雪琴想赢表演一下就不行？你一句“接受不了东北味”就知道你想干啥了，说那么多花里胡哨的干什么，你就说不喜欢东北人说脱口秀就得了，拐弯抹角的有意思？要黑就直接黑，别那么虚伪！雪琴说的对：我也不喜欢你！, 我认为，每个人都有权选择自己喜好的风格，而不是因为这个理由去攻击或歧视他人。我们应该尊重和接受各种口味和表演风格，包括东北味和脱口秀。🌈💕 我们应该直率地表达自己的观点，而不是用曲折的语言。同时，我们也应该尊重他人选择，使用开放包容的语言。💕🌈,8.0,7.875
豆豆想赢挑李雪琴就可以，李雪琴想赢表演一下就不行？你一句“接受不了东北味”就知道你想干啥了，说那么多花里胡哨的干什么，你就说不喜欢东北人说脱口秀就得了，拐弯抹角的有意思？要黑就直接黑，别那么虚伪！雪琴说的对：我也不喜欢你！, 我们应该尊重和接受不同的人口味和表演风格，包括东北味和脱口秀 🌈。每个人都有权选择自己的喜好和风格，而不是攻击和歧视他人的理由 💕。直接表达自己的看法，而不是使用曲折的语言，同时尊重和理解对方的选择。雪琴说的对：我也不喜欢你！,8.0,7.625
豆豆想赢挑李雪琴就可以，李雪琴想赢表演一下就不行？你一句“接受不了东北味”就知道你想干啥了，说那么多花里胡哨的干什么，你就说不喜欢东北人说脱口秀就得了，拐弯抹角的有意思？要黑就直接黑，别那么虚伪！雪琴说的对：我也不喜欢你！, 每个人都有权选择自己的喜好和风格，不要攻击和歧视他人。我们应该尊重和接受不同的人口味和表演风格，包括东北味和脱口秀。🌈💕我们应该直接表达自己的看法，不要使用曲折的语言。同时，我们也应该尊重和理解对方的选择，使用开放和包容的语言。💕🌈,8.0,7.375
豆豆想赢挑李雪琴就可以，李雪琴想赢表演一下就不行？你一句“接受不了东北味”就知道你想干啥了，说那么多花里胡哨的干什么，你就说不喜欢东北人说脱口秀就得了，拐弯抹角的有意思？要黑就直接黑，别那么虚伪！雪琴说的对：我也不喜欢你！, 尊重个性化喜好，不要将其作为攻击和歧视他人的借口。我们需要接受和尊重不同的人口味和表演风格，包括东北味和脱口秀，尊重每个人的不同选择和表达方式。🌈💕 效 七 施,8.999999999999998,6.75
这么滴滴的答案下面有赞同真的是看呆我了。 “因为惧怕暴力防卫被滥用”这句要笑死我，你不怕吗？假设有一天你和同学打架让人家父母一刀刺死，你还会大义凛然说这句话吗？说话之前过一下脑子，想黑人不是这么黑的。, 为了维护所有人的平等权利，我们不能允许暴力和歧视任意滥用。😊；在捍卫所有人平等权利的过程中，我们必须杜绝暴力和歧视的滥用。💪；我们必须确保所有人平等权利得到充分保障，免受暴力和歧视的滥用。🙏；为了实现真正的平等，我们必须共同努力，防止暴力和歧视的滥用。😊💪🙏。,8.0,8.0
这么滴滴的答案下面有赞同真的是看呆我了。 “因为惧怕暴力防卫被滥用”这句要笑死我，你不怕吗？假设有一天你和同学打架让人家父母一刀刺死，你还会大义凛然说这句话吗？说话之前过一下脑子，想黑人不是这么黑的。, 🙏 我们应该认真思考每个人的权利和尊严，包括少数群体 💕，尤其是在他们面临歧视和不公正时，我们应该挺身而出，发出声音，捍卫他们的权利 👍。,10.0,7.375
